latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-26.88928,-56.873596,167.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),direct_radiation (W/m²)
2025-08-12T12:00,10.9,82,7.9,0.00,999.4,7.9,117.0
2025-08-12T13:00,13.6,76,9.4,0.00,999.5,7.6,290.0
2025-08-12T14:00,16.2,65,9.5,0.00,999.8,8.6,448.0
2025-08-12T15:00,18.3,55,9.1,0.00,999.5,10.3,562.0
2025-08-12T16:00,19.5,49,8.4,0.00,998.8,10.6,618.0
2025-08-12T17:00,20.4,46,8.2,0.00,998.0,9.4,609.0
2025-08-12T18:00,20.8,44,7.9,0.00,997.3,8.4,537.0
2025-08-12T19:00,20.7,44,8.0,0.00,996.9,7.6,409.0
2025-08-12T20:00,20.0,54,10.6,0.00,996.6,4.9,244.0
2025-08-12T21:00,17.8,62,10.3,0.00,996.2,2.9,79.0
2025-08-12T22:00,15.6,66,9.1,0.00,996.1,2.3,2.0
2025-08-12T23:00,14.1,72,9.1,0.00,996.3,4.8,0.0
2025-08-13T00:00,13.0,76,8.8,0.00,996.3,7.4,0.0
2025-08-13T01:00,13.4,74,8.9,0.00,995.9,8.8,0.0
2025-08-13T02:00,12.6,75,8.2,0.00,996.0,8.2,0.0
2025-08-13T03:00,12.2,74,7.8,0.00,996.1,8.2,0.0
2025-08-13T04:00,11.6,77,7.7,0.00,996.2,8.0,0.0
2025-08-13T05:00,10.8,79,7.3,0.00,996.2,6.4,0.0
2025-08-13T06:00,10.4,80,7.2,0.00,996.2,4.8,0.0
2025-08-13T07:00,9.9,83,7.2,0.00,996.1,5.5,0.0
2025-08-13T08:00,9.6,84,7.2,0.00,996.6,4.6,0.0
2025-08-13T09:00,9.8,84,7.1,0.00,997.2,3.4,0.0
2025-08-13T10:00,9.8,83,6.9,0.00,998.0,3.8,0.0
2025-08-13T11:00,10.2,85,7.8,0.00,998.5,5.0,10.0
2025-08-13T12:00,13.4,79,9.7,0.00,999.3,7.4,115.0
2025-08-13T13:00,16.9,73,12.0,0.00,1000.4,5.0,285.0
2025-08-13T14:00,19.6,65,12.8,0.00,1000.9,5.0,440.0
2025-08-13T15:00,21.7,55,12.2,0.00,1001.0,4.0,552.0
2025-08-13T16:00,23.0,47,11.1,0.00,1000.5,1.0,604.0
2025-08-13T17:00,23.6,43,10.4,0.00,999.6,2.3,596.0
2025-08-13T18:00,23.9,43,10.6,0.00,999.2,4.2,522.0
2025-08-13T19:00,23.6,44,10.6,0.00,998.8,7.0,378.0
2025-08-13T20:00,22.4,55,12.9,0.00,998.8,7.0,202.0
2025-08-13T21:00,19.4,66,12.8,0.00,999.3,7.4,75.0
2025-08-13T22:00,16.8,73,11.9,0.00,999.7,8.0,2.0
2025-08-13T23:00,15.7,72,10.7,0.00,1000.1,8.7,0.0
2025-08-14T00:00,15.6,70,10.1,0.00,1000.6,11.0,0.0
2025-08-14T01:00,15.6,70,10.1,0.00,1001.4,12.1,0.0
2025-08-14T02:00,14.9,74,10.4,0.00,1001.3,12.6,0.0
2025-08-14T03:00,14.1,79,10.5,0.00,1001.7,12.8,0.0
2025-08-14T04:00,13.4,82,10.5,0.00,1002.1,12.4,0.0
2025-08-14T05:00,12.9,85,10.4,0.00,1002.0,11.7,0.0
2025-08-14T06:00,12.4,85,10.1,0.00,1001.7,11.8,0.0
2025-08-14T07:00,12.1,86,9.9,0.00,1001.5,12.3,0.0
2025-08-14T08:00,11.7,88,9.8,0.00,1001.6,13.7,0.0
2025-08-14T09:00,11.1,91,9.8,0.00,1002.1,15.0,0.0
2025-08-14T10:00,10.9,92,9.6,0.00,1003.0,15.3,0.0
2025-08-14T11:00,11.1,93,10.1,0.00,1003.8,16.0,10.0
2025-08-14T12:00,12.9,89,11.1,0.00,1004.4,16.8,111.0
2025-08-14T13:00,14.9,81,11.7,0.00,1005.0,15.5,278.0
2025-08-14T14:00,16.6,76,12.4,0.00,1005.3,14.6,432.0
2025-08-14T15:00,18.2,70,12.6,0.00,1005.1,13.3,544.0
2025-08-14T16:00,19.4,64,12.3,0.00,1004.4,12.5,599.0
2025-08-14T17:00,20.0,59,11.9,0.00,1003.9,13.0,590.0
2025-08-14T18:00,20.2,56,11.2,0.00,1003.2,14.6,519.0
2025-08-14T19:00,19.8,56,10.9,0.00,1002.9,16.5,396.0
2025-08-14T20:00,19.0,61,11.4,0.00,1002.7,16.6,235.0
2025-08-14T21:00,17.5,70,11.9,0.00,1002.5,15.0,75.0
2025-08-14T22:00,15.9,75,11.6,0.00,1002.6,15.7,2.0
2025-08-14T23:00,15.1,78,11.2,0.00,1003.0,18.6,0.0
2025-08-15T00:00,14.4,80,11.0,0.00,1003.3,19.1,0.0
2025-08-15T01:00,13.9,81,10.7,0.00,1003.8,19.3,0.0
2025-08-15T02:00,13.1,83,10.3,0.00,1004.0,18.8,0.0
2025-08-15T03:00,12.2,85,9.8,0.00,1004.1,17.4,0.0
2025-08-15T04:00,11.4,88,9.4,0.00,1004.2,16.3,0.0
2025-08-15T05:00,10.8,90,9.1,0.00,1003.7,15.5,0.0
2025-08-15T06:00,10.3,91,8.9,0.00,1003.0,15.1,0.0
2025-08-15T07:00,9.9,93,8.8,0.00,1002.3,14.7,0.0
2025-08-15T08:00,9.6,93,8.6,0.00,1002.1,14.1,0.0
2025-08-15T09:00,9.2,94,8.4,0.00,1002.0,13.4,0.0
2025-08-15T10:00,9.0,94,8.1,0.00,1002.3,13.4,0.0
2025-08-15T11:00,9.4,93,8.4,0.00,1002.7,13.9,10.0
2025-08-15T12:00,11.1,87,9.0,0.00,1002.9,13.6,112.0
2025-08-15T13:00,12.8,81,9.6,0.00,1003.4,12.1,279.0
2025-08-15T14:00,14.7,76,10.6,0.00,1003.5,9.4,433.0
2025-08-15T15:00,16.4,73,11.5,0.00,1002.9,7.5,543.0
2025-08-15T16:00,17.7,70,12.1,0.00,1001.8,6.0,595.0
2025-08-15T17:00,18.6,68,12.6,0.00,1000.5,5.2,586.0
2025-08-15T18:00,19.1,67,12.9,0.00,999.6,5.2,514.0
2025-08-15T19:00,19.2,67,12.9,0.00,999.2,6.3,387.0
2025-08-15T20:00,18.7,68,12.8,0.00,999.0,6.7,226.0
2025-08-15T21:00,16.9,78,13.1,0.00,998.6,5.2,72.0
2025-08-15T22:00,14.8,83,11.9,0.00,998.4,8.0,2.0
2025-08-15T23:00,13.8,83,10.9,0.00,998.3,7.4,0.0
2025-08-16T00:00,13.4,82,10.4,0.00,998.1,7.4,0.0
2025-08-16T01:00,13.0,82,10.1,0.00,998.1,6.5,0.0
2025-08-16T02:00,12.8,82,9.8,0.00,997.9,6.6,0.0
2025-08-16T03:00,12.6,82,9.6,0.00,997.9,6.4,0.0
2025-08-16T04:00,12.6,81,9.5,0.00,998.0,3.9,0.0
2025-08-16T05:00,13.1,79,9.6,0.00,997.5,2.4,0.0
2025-08-16T06:00,13.1,80,9.6,0.00,996.8,2.4,0.0
2025-08-16T07:00,12.7,82,9.6,0.00,996.2,3.3,0.0
2025-08-16T08:00,12.6,83,9.8,0.00,995.9,4.0,0.0
2025-08-16T09:00,12.8,84,10.1,0.00,995.9,4.2,0.0
2025-08-16T10:00,13.1,87,10.9,0.00,996.4,5.4,0.0
2025-08-16T11:00,13.7,87,11.6,0.00,997.1,9.5,3.0
2025-08-16T12:00,14.9,86,12.6,0.00,997.7,8.8,9.0
2025-08-16T13:00,16.1,85,13.6,0.00,998.3,9.6,5.0
2025-08-16T14:00,17.6,78,13.8,0.00,998.4,9.6,18.0
2025-08-16T15:00,20.1,69,14.3,0.00,997.9,9.6,223.0
2025-08-16T16:00,20.4,69,14.5,0.00,997.7,5.5,16.0
2025-08-16T17:00,22.4,63,14.9,0.00,996.9,3.2,223.0
2025-08-16T18:00,22.1,65,15.2,0.00,996.3,3.9,37.0
2025-08-16T19:00,21.4,71,15.9,0.00,996.2,9.5,7.0
2025-08-16T20:00,20.5,75,15.9,0.00,996.2,10.7,27.0
2025-08-16T21:00,19.5,78,15.6,0.00,996.2,10.4,0.0
2025-08-16T22:00,18.4,81,15.1,0.00,996.2,10.2,0.0
2025-08-16T23:00,17.5,84,14.7,0.00,996.2,9.4,0.0
2025-08-17T00:00,17.6,79,14.1,0.00,996.6,9.3,0.0
2025-08-17T01:00,16.1,87,13.9,0.00,997.4,11.1,0.0
2025-08-17T02:00,15.4,90,13.8,0.00,997.5,13.0,0.0
2025-08-17T03:00,15.1,90,13.5,0.00,997.6,12.9,0.0
2025-08-17T04:00,15.0,90,13.4,0.00,997.7,12.4,0.0
2025-08-17T05:00,15.0,90,13.4,0.00,997.7,12.8,0.0
2025-08-17T06:00,14.8,91,13.4,0.00,997.4,12.8,0.0
2025-08-17T07:00,14.6,92,13.2,0.00,997.4,13.0,0.0
2025-08-17T08:00,14.4,92,13.1,0.00,997.3,14.0,0.0
2025-08-17T09:00,14.1,93,13.1,0.00,997.2,15.1,0.0
2025-08-17T10:00,13.9,94,13.0,0.00,997.8,15.5,0.0
2025-08-17T11:00,14.2,94,13.3,0.00,998.4,15.6,10.0
2025-08-17T12:00,15.9,90,14.2,0.00,998.8,12.9,108.0
2025-08-17T13:00,18.0,83,15.1,0.00,999.7,14.1,260.0
2025-08-17T14:00,20.2,77,16.0,0.00,999.6,14.3,411.0
2025-08-17T15:00,22.1,69,16.2,0.00,999.0,15.2,527.0
2025-08-17T16:00,23.5,64,16.4,0.00,998.3,14.6,582.0
2025-08-17T17:00,24.5,61,16.4,0.00,997.0,14.9,574.0
2025-08-17T18:00,24.9,61,16.7,0.00,996.2,13.8,507.0
2025-08-17T19:00,24.8,61,16.9,0.00,995.4,14.7,384.0
2025-08-17T20:00,24.1,66,17.4,0.00,995.0,13.6,227.0
2025-08-17T21:00,22.0,74,17.1,0.00,994.5,13.3,73.0
2025-08-17T22:00,20.5,76,16.0,0.00,994.5,15.7,2.0
2025-08-17T23:00,20.0,73,15.1,0.00,994.7,17.7,0.0
2025-08-18T00:00,19.3,74,14.6,0.00,994.7,17.9,0.0
2025-08-18T01:00,19.4,72,14.1,0.00,995.2,17.6,0.0
2025-08-18T02:00,18.8,73,13.9,0.00,995.3,16.1,0.0
2025-08-18T03:00,19.1,71,13.6,0.00,995.6,16.7,0.0
2025-08-18T04:00,18.5,73,13.6,0.00,995.6,16.4,0.0
2025-08-18T05:00,19.3,69,13.6,0.00,995.2,16.0,0.0
2025-08-18T06:00,19.3,68,13.2,0.00,994.7,18.6,0.0
2025-08-18T07:00,18.5,69,12.8,0.00,994.2,18.1,0.0
2025-08-18T08:00,18.5,68,12.5,0.00,994.4,13.8,0.0
2025-08-18T09:00,18.7,67,12.4,0.00,994.8,10.0,0.0
2025-08-18T10:00,18.0,74,13.3,0.90,995.4,16.2,0.0
2025-08-18T11:00,18.2,75,13.8,0.00,995.6,18.6,0.0
2025-08-18T12:00,19.4,71,13.9,0.00,995.1,22.5,46.0
2025-08-18T13:00,20.7,70,15.1,0.00,996.9,14.4,39.0
2025-08-18T14:00,21.5,70,15.7,0.00,996.9,14.6,28.0
2025-08-18T15:00,21.6,67,15.2,0.10,995.9,19.3,12.0
2025-08-18T16:00,23.0,67,16.5,0.00,994.9,17.3,40.0
2025-08-18T17:00,25.1,59,16.7,0.00,993.3,20.4,293.0
2025-08-18T18:00,25.6,56,16.4,0.00,992.2,19.4,337.0
2025-08-18T19:00,25.2,61,17.1,0.00,991.5,17.7,94.0
2025-08-18T20:00,25.0,61,17.0,0.00,991.5,16.5,86.0
2025-08-18T21:00,23.4,68,17.2,0.00,991.6,16.9,42.0
2025-08-18T22:00,22.3,69,16.4,0.00,991.5,19.8,1.0
2025-08-18T23:00,22.2,67,15.9,0.00,991.5,21.8,0.0
2025-08-19T00:00,22.2,66,15.6,0.00,991.2,22.4,0.0
2025-08-19T01:00,21.5,69,15.5,0.20,991.6,17.6,0.0
2025-08-19T02:00,20.6,71,15.1,0.00,991.0,18.0,0.0
2025-08-19T03:00,20.7,66,14.1,0.00,990.4,19.4,0.0
2025-08-19T04:00,21.3,61,13.5,0.00,989.5,21.7,0.0
2025-08-19T05:00,21.7,61,13.8,0.20,989.3,16.7,0.0
2025-08-19T06:00,22.1,58,13.4,0.00,987.5,21.5,0.0
2025-08-19T07:00,22.6,54,12.7,0.00,986.4,26.2,0.0
2025-08-19T08:00,22.6,52,12.2,0.00,985.2,27.2,0.0
2025-08-19T09:00,22.5,51,11.9,0.00,984.8,28.3,0.0
2025-08-19T10:00,22.5,50,11.4,0.00,984.5,28.7,0.0
2025-08-19T11:00,22.1,50,11.1,0.00,984.5,30.1,1.0
2025-08-19T12:00,22.5,50,11.6,0.00,984.4,32.3,46.0
2025-08-19T13:00,20.3,76,16.0,4.90,986.7,24.6,18.0
2025-08-19T14:00,19.2,87,17.0,3.70,985.8,26.3,0.0
2025-08-19T15:00,18.8,94,17.8,11.90,986.3,29.9,2.0
2025-08-19T16:00,17.9,93,16.8,3.50,986.3,21.5,0.0
2025-08-19T17:00,17.1,93,16.0,1.80,986.1,13.5,0.0
2025-08-19T18:00,17.4,89,15.5,1.00,985.2,7.8,4.0
2025-08-19T19:00,17.6,88,15.6,1.30,985.5,8.6,1.0
2025-08-19T20:00,17.0,93,15.9,0.10,986.6,15.5,12.0
2025-08-19T21:00,16.2,91,14.8,0.00,987.0,19.2,0.0
2025-08-19T22:00,15.2,93,14.0,0.00,989.1,20.2,1.0
2025-08-19T23:00,14.8,91,13.3,0.00,989.6,19.8,0.0
2025-08-20T00:00,15.1,85,12.6,0.00,990.1,20.6,0.0
2025-08-20T01:00,14.2,90,12.6,0.00,990.6,19.4,0.0
2025-08-20T02:00,13.5,93,12.4,0.00,990.4,19.2,0.0
2025-08-20T03:00,13.4,93,12.4,0.00,990.9,21.1,0.0
2025-08-20T04:00,13.8,92,12.4,0.00,991.4,22.9,0.0
2025-08-20T05:00,14.1,90,12.4,0.00,991.2,22.7,0.0
2025-08-20T06:00,13.6,93,12.4,0.00,991.0,23.3,0.0
2025-08-20T07:00,13.3,94,12.3,0.00,990.8,21.9,0.0
2025-08-20T08:00,13.1,94,12.2,0.00,991.3,21.7,0.0
2025-08-20T09:00,13.1,93,11.9,0.00,991.9,21.2,0.0
2025-08-20T10:00,12.9,92,11.6,0.00,992.8,19.1,0.0
2025-08-20T11:00,13.2,88,11.4,0.00,993.8,18.3,13.0
2025-08-20T12:00,14.8,82,11.8,0.00,994.9,16.2,118.0
2025-08-20T13:00,15.9,73,11.1,0.00,995.8,23.6,271.0
2025-08-20T14:00,17.1,68,11.2,0.00,996.1,22.0,346.0
2025-08-20T15:00,18.2,65,11.4,0.00,995.8,19.6,324.0
2025-08-20T16:00,19.8,59,11.4,0.00,995.2,20.0,398.0
2025-08-20T17:00,20.3,59,11.9,0.00,994.5,16.7,531.0
2025-08-20T18:00,20.5,60,12.4,0.00,993.8,14.2,527.0
2025-08-20T19:00,20.4,61,12.7,0.00,993.7,12.4,400.0
2025-08-20T20:00,19.8,64,12.8,0.00,993.9,10.8,236.0
2025-08-20T21:00,18.1,73,13.2,0.00,994.0,6.9,76.0
2025-08-20T22:00,15.8,83,12.9,0.00,994.3,6.0,3.0
2025-08-20T23:00,14.9,86,12.6,0.00,994.6,4.9,0.0
2025-08-21T00:00,14.4,87,12.2,0.00,995.1,4.5,0.0
2025-08-21T01:00,14.8,87,12.6,0.00,995.7,3.7,0.0
2025-08-21T02:00,14.9,85,12.4,0.00,995.8,1.4,0.0
2025-08-21T03:00,14.9,83,12.1,0.00,995.9,0.8,0.0
2025-08-21T04:00,14.8,83,11.9,0.00,995.7,1.3,0.0
2025-08-21T05:00,14.5,83,11.6,0.00,995.3,1.4,0.0
2025-08-21T06:00,13.8,86,11.4,0.00,995.0,2.0,0.0
2025-08-21T07:00,12.4,92,11.1,0.00,994.4,5.0,0.0
2025-08-21T08:00,11.7,96,11.1,0.00,994.1,6.1,0.0
2025-08-21T09:00,11.9,96,11.4,0.00,994.1,7.5,0.0
2025-08-21T10:00,12.3,95,11.6,0.00,994.4,10.8,0.0
2025-08-21T11:00,13.1,93,12.1,0.00,994.8,14.1,14.0
2025-08-21T12:00,15.3,89,13.5,0.00,994.9,14.8,119.0
2025-08-21T13:00,16.9,83,14.1,0.00,995.1,15.4,49.0
2025-08-21T14:00,19.0,76,14.8,0.00,994.6,16.5,146.0
2025-08-21T15:00,20.8,70,15.2,0.00,993.9,18.2,221.0
2025-08-21T16:00,21.8,66,15.2,0.00,992.3,16.5,180.0
2025-08-21T17:00,22.9,66,16.0,0.00,991.1,14.4,89.0
2025-08-21T18:00,24.5,62,16.7,0.00,989.8,16.2,334.0
2025-08-21T19:00,23.0,74,18.1,1.50,989.2,10.2,51.0
2025-08-21T20:00,20.2,88,18.1,1.50,988.7,20.0,0.0
2025-08-21T21:00,19.9,89,18.0,0.20,987.0,19.2,5.0
2025-08-21T22:00,18.9,96,18.2,3.50,987.8,16.9,2.0
2025-08-21T23:00,18.8,97,18.2,1.80,987.6,22.7,0.0
2025-08-22T00:00,18.7,96,18.1,0.00,987.7,19.3,0.0
2025-08-22T01:00,21.6,83,18.6,0.00,986.2,17.6,0.0
2025-08-22T02:00,22.4,78,18.4,0.00,986.0,20.8,0.0
2025-08-22T03:00,22.8,77,18.5,0.00,985.8,23.6,0.0
2025-08-22T04:00,23.0,76,18.5,0.00,985.5,25.4,0.0
2025-08-22T05:00,23.6,72,18.3,0.00,984.8,26.6,0.0
2025-08-22T06:00,24.5,66,17.6,0.00,984.3,27.9,0.0
2025-08-22T07:00,24.8,63,17.2,0.00,984.0,28.1,0.0
2025-08-22T08:00,25.1,60,16.8,0.00,983.8,29.7,0.0
2025-08-22T09:00,25.4,58,16.5,0.00,983.9,29.7,0.0
2025-08-22T10:00,25.2,58,16.5,0.00,984.5,27.2,0.0
2025-08-22T11:00,25.1,60,16.8,0.00,984.9,27.8,14.0
2025-08-22T12:00,26.1,60,17.6,0.00,985.3,29.9,119.0
2025-08-22T13:00,28.8,58,19.8,0.00,985.5,31.9,279.0
2025-08-22T14:00,30.0,59,21.1,0.00,985.4,25.6,426.0
2025-08-22T15:00,31.0,55,20.9,0.00,984.8,31.4,532.0
2025-08-22T16:00,31.5,54,20.9,0.00,983.9,31.7,584.0
2025-08-22T17:00,31.6,53,21.0,0.00,982.8,32.7,575.0
2025-08-22T18:00,31.8,54,21.2,0.00,981.3,32.2,505.0
2025-08-22T19:00,31.6,51,20.4,0.00,980.7,37.1,383.0
2025-08-22T20:00,30.9,53,20.1,0.00,981.1,33.4,229.0
2025-08-22T21:00,29.9,56,20.0,0.00,981.5,28.8,68.0
2025-08-22T22:00,29.5,52,18.7,0.00,981.9,27.0,3.0
2025-08-22T23:00,29.1,50,17.7,0.00,982.0,28.5,0.0
2025-08-23T00:00,29.0,48,16.9,0.00,981.8,28.8,0.0
2025-08-23T01:00,29.3,46,16.6,0.00,983.5,28.9,0.0
2025-08-23T02:00,28.6,48,16.6,0.00,983.7,18.9,0.0
2025-08-23T03:00,20.5,97,20.0,5.60,987.7,23.1,0.0
2025-08-23T04:00,21.5,93,20.4,0.10,987.2,6.4,0.0
2025-08-23T05:00,21.2,90,19.6,0.00,988.4,14.0,0.0
2025-08-23T06:00,20.9,94,19.9,0.50,987.4,10.4,0.0
2025-08-23T07:00,20.5,95,19.6,0.00,988.6,10.0,0.0
2025-08-23T08:00,19.2,99,19.0,0.00,988.9,22.1,0.0
2025-08-23T09:00,17.3,96,16.7,0.20,990.4,24.6,0.0
2025-08-23T10:00,16.0,95,15.3,0.40,991.7,29.1,0.0
2025-08-23T11:00,14.9,97,14.3,2.60,993.1,33.2,0.0
2025-08-23T12:00,14.1,96,13.4,1.30,995.0,34.1,0.0
2025-08-23T13:00,13.0,95,12.2,1.80,996.7,35.5,0.0
2025-08-23T14:00,13.2,90,11.6,1.00,998.7,30.0,4.0
2025-08-23T15:00,13.4,89,11.6,0.30,999.2,26.3,3.0
2025-08-23T16:00,13.6,81,10.5,0.00,999.2,26.1,8.0
2025-08-23T17:00,14.6,72,9.6,0.00,999.0,25.1,58.0
2025-08-23T18:00,13.9,74,9.4,0.00,999.5,24.2,2.0
2025-08-23T19:00,13.9,73,9.1,0.20,999.1,27.9,5.0
2025-08-23T20:00,14.1,69,8.6,0.00,999.4,25.6,0.0
2025-08-23T21:00,14.1,68,8.4,0.00,1000.5,21.2,0.0
2025-08-23T22:00,13.9,68,8.2,0.00,1001.5,20.4,0.0
2025-08-23T23:00,13.7,66,7.6,0.00,1002.8,20.2,0.0
2025-08-24T00:00,13.6,56,5.0,0.00,1003.5,22.3,0.0
2025-08-24T01:00,12.1,62,5.0,0.00,1004.6,21.4,0.0
2025-08-24T02:00,11.9,65,5.5,0.00,1005.4,20.4,0.0
2025-08-24T03:00,12.2,66,6.1,0.00,1005.3,20.3,0.0
2025-08-24T04:00,11.6,75,7.3,0.70,1005.7,17.9,0.0
2025-08-24T05:00,11.1,78,7.4,0.00,1005.2,18.6,0.0
2025-08-24T06:00,11.1,77,7.3,0.00,1005.5,15.1,0.0
2025-08-24T07:00,11.1,75,6.9,0.00,1004.6,16.1,0.0
2025-08-24T08:00,11.1,75,6.8,0.00,1004.8,15.9,0.0
2025-08-24T09:00,11.1,75,6.8,0.00,1005.5,14.7,0.0
2025-08-24T10:00,10.9,75,6.7,0.00,1005.4,15.7,0.0
2025-08-24T11:00,10.8,78,7.2,0.00,1006.5,13.7,2.0
2025-08-24T12:00,11.3,76,7.2,0.00,1006.6,15.1,64.0
2025-08-24T13:00,12.2,73,7.4,0.00,1007.4,16.4,78.0
2025-08-24T14:00,12.3,72,7.4,0.00,1007.4,16.4,25.0
2025-08-24T15:00,13.2,64,6.6,0.00,1007.5,16.4,47.0
2025-08-24T16:00,14.2,54,4.9,0.00,1006.7,16.5,110.0
2025-08-24T17:00,14.1,50,4.0,0.00,1006.2,14.9,14.0
2025-08-24T18:00,14.4,50,4.1,0.00,1005.4,14.1,61.0
2025-08-24T19:00,14.8,48,3.9,0.00,1004.7,14.0,129.0
2025-08-24T20:00,14.4,49,3.8,0.00,1004.4,12.5,156.0
2025-08-24T21:00,13.0,59,5.1,0.00,1004.3,6.8,9.0
2025-08-24T22:00,10.5,69,4.9,0.00,1004.4,6.0,1.0
2025-08-24T23:00,10.6,69,5.2,0.00,1004.2,5.5,0.0
2025-08-25T00:00,10.4,68,4.8,0.00,1004.6,4.0,0.0
2025-08-25T01:00,10.9,70,5.6,0.00,1004.8,1.7,0.0
2025-08-25T02:00,10.5,70,5.3,0.00,1004.8,1.6,0.0
2025-08-25T03:00,10.2,71,5.2,0.00,1005.4,1.5,0.0
2025-08-25T04:00,9.8,74,5.2,0.00,1005.7,2.9,0.0
2025-08-25T05:00,9.4,75,5.2,0.00,1005.4,3.3,0.0
2025-08-25T06:00,9.1,76,5.1,0.00,1004.8,5.6,0.0
2025-08-25T07:00,8.9,79,5.4,0.00,1004.6,5.2,0.0
2025-08-25T08:00,8.4,82,5.5,0.00,1004.6,4.8,0.0
2025-08-25T09:00,8.4,82,5.5,0.00,1004.6,5.4,0.0
2025-08-25T10:00,8.8,81,5.6,0.00,1004.6,8.6,0.0
2025-08-25T11:00,9.1,82,6.2,0.00,1005.4,5.4,2.0
2025-08-25T12:00,11.2,75,7.1,0.00,1006.1,8.1,25.0
2025-08-25T13:00,13.1,62,5.9,0.00,1007.1,5.9,117.0
2025-08-25T14:00,14.1,52,4.4,0.00,1007.4,7.5,211.0
2025-08-25T15:00,15.2,51,5.0,0.00,1007.1,7.5,393.0
2025-08-25T16:00,15.8,49,5.1,0.00,1006.4,7.1,290.0
2025-08-25T17:00,16.7,47,5.4,0.00,1005.6,5.3,570.0
2025-08-25T18:00,17.0,46,5.4,0.00,1005.0,3.6,567.0
2025-08-25T19:00,17.1,46,5.2,0.00,1004.6,4.2,421.0
2025-08-25T20:00,16.8,47,5.4,0.00,1004.9,4.9,253.0
2025-08-25T21:00,14.6,66,8.3,0.00,1004.5,5.0,86.0
2025-08-25T22:00,12.1,66,6.0,0.00,1004.8,7.4,4.0
2025-08-25T23:00,10.8,66,4.6,0.00,1004.9,5.9,0.0
2025-08-26T00:00,10.4,65,4.2,0.00,1005.2,3.7,0.0
2025-08-26T01:00,10.1,73,5.3,0.00,1005.7,2.6,0.0
2025-08-26T02:00,10.4,72,5.5,0.00,1005.4,3.5,0.0
2025-08-26T03:00,9.6,71,4.6,0.00,1005.3,2.9,0.0
2025-08-26T04:00,9.6,66,3.6,0.00,1005.4,3.1,0.0
2025-08-26T05:00,9.5,64,3.0,0.00,1005.1,3.0,0.0
2025-08-26T06:00,9.2,64,2.7,0.00,1004.7,2.3,0.0
2025-08-26T07:00,8.5,67,2.7,0.00,1004.6,3.6,0.0
2025-08-26T08:00,7.6,73,3.0,0.00,1004.5,4.8,0.0
2025-08-26T09:00,7.1,76,3.0,0.00,1004.5,5.1,0.0
2025-08-26T10:00,6.7,78,3.2,0.00,1005.0,5.9,0.0
2025-08-26T11:00,8.4,77,4.6,0.00,1005.7,5.5,21.0
2025-08-26T12:00,12.0,70,6.8,0.00,1006.2,7.3,147.0
2025-08-26T13:00,14.6,67,8.5,0.00,1006.8,8.3,319.0
2025-08-26T14:00,16.4,60,8.5,0.00,1007.0,9.8,474.0
2025-08-26T15:00,17.6,53,7.9,0.00,1006.9,11.0,584.0
2025-08-26T16:00,18.5,52,8.4,0.00,1006.3,12.8,634.0
2025-08-26T17:00,19.2,44,6.8,0.00,1005.0,14.1,620.0
2025-08-26T18:00,19.4,43,6.3,0.00,1004.3,14.5,549.0
2025-08-26T19:00,19.1,45,6.8,0.00,1004.0,14.7,421.0
2025-08-26T20:00,18.5,51,8.1,0.00,1004.0,12.4,253.0
2025-08-26T21:00,16.3,61,8.9,0.00,1003.7,7.4,87.0
2025-08-26T22:00,14.3,66,8.1,0.00,1003.3,9.0,4.0
2025-08-26T23:00,14.1,66,8.0,0.00,1003.5,12.3,0.0
2025-08-27T00:00,13.8,68,7.9,0.00,1003.8,13.7,0.0
2025-08-27T01:00,13.8,68,8.1,0.00,1004.4,13.5,0.0
2025-08-27T02:00,13.2,73,8.5,0.00,1004.1,13.2,0.0
2025-08-27T03:00,13.1,74,8.6,0.00,1004.1,13.6,0.0
2025-08-27T04:00,12.8,77,8.9,0.00,1003.9,13.0,0.0
2025-08-27T05:00,12.1,82,9.0,0.00,1003.6,11.0,0.0
2025-08-27T06:00,11.4,86,9.1,0.00,1003.2,10.4,0.0
2025-08-27T07:00,11.1,87,9.0,0.00,1003.0,10.3,0.0
2025-08-27T08:00,10.7,88,8.9,0.00,1002.9,9.8,0.0
2025-08-27T09:00,10.3,90,8.7,0.00,1003.0,9.4,0.0
2025-08-27T10:00,9.9,91,8.5,0.00,1003.5,8.5,0.0
2025-08-27T11:00,10.9,90,9.2,0.00,1004.3,10.8,21.0
2025-08-27T12:00,13.2,84,10.6,0.00,1004.5,9.9,144.0
2025-08-27T13:00,15.1,76,10.9,0.00,1004.9,10.3,311.0
2025-08-27T14:00,17.0,71,11.6,0.00,1004.9,10.3,459.0
2025-08-27T15:00,18.6,69,12.8,0.00,1004.7,10.5,565.0
2025-08-27T16:00,19.9,67,13.5,0.00,1003.9,10.7,615.0
2025-08-27T17:00,20.6,65,13.8,0.00,1002.9,11.3,602.0
2025-08-27T18:00,21.0,63,13.9,0.00,1001.8,12.8,529.0
2025-08-27T19:00,21.0,63,13.6,0.00,1001.5,14.3,405.0
2025-08-27T20:00,20.2,66,13.6,0.00,1001.8,15.0,243.0
2025-08-27T21:00,18.6,73,13.7,0.00,1001.7,9.6,82.0
