latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-26.88928,-56.873596,167.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),rain (mm),surface_pressure (hPa),wind_speed_10m (km/h),direct_radiation (W/m²)
2026-03-15T13:00,28.0,56,18.5,0.00,989.2,10.5,388.0
2026-03-15T14:00,29.6,49,17.8,0.00,989.7,12.8,362.0
2026-03-15T15:00,29.8,49,18.0,0.00,989.7,12.4,80.0
2026-03-15T16:00,30.7,47,18.0,0.00,989.3,14.7,267.0
2026-03-15T17:00,30.8,47,18.1,0.00,988.8,14.3,226.0
2026-03-15T18:00,31.4,46,18.4,0.00,987.7,11.1,213.0
2026-03-15T19:00,31.3,47,18.6,0.00,987.1,10.4,267.0
2026-03-15T20:00,31.1,47,18.3,0.00,987.0,6.9,122.0
2026-03-15T21:00,29.4,60,20.9,0.00,987.2,3.5,1.0
2026-03-15T22:00,28.0,61,19.9,0.00,987.1,5.0,4.0
2026-03-15T23:00,27.2,62,19.4,0.00,987.6,5.6,0.0
2026-03-16T00:00,27.1,63,19.6,0.00,988.0,5.4,0.0
2026-03-16T01:00,26.5,68,20.1,0.00,987.7,3.8,0.0
2026-03-16T02:00,26.2,69,20.1,0.00,988.0,7.2,0.0
2026-03-16T03:00,25.8,77,21.4,0.00,988.1,1.4,0.0
2026-03-16T04:00,25.4,76,20.8,0.00,987.6,3.7,0.0
2026-03-16T05:00,25.1,76,20.6,0.00,987.2,5.9,0.0
2026-03-16T06:00,24.8,77,20.5,0.00,987.2,7.6,0.0
2026-03-16T07:00,22.0,97,21.5,3.40,988.4,14.7,0.0
2026-03-16T08:00,22.2,96,21.6,5.30,988.8,15.1,0.0
2026-03-16T09:00,22.1,96,21.4,5.20,988.5,12.1,0.0
2026-03-16T10:00,21.9,97,21.4,2.60,988.8,13.5,0.0
2026-03-16T11:00,22.0,98,21.6,0.70,989.5,11.9,0.0
2026-03-16T12:00,22.7,94,21.6,0.20,990.3,13.7,0.0
2026-03-16T13:00,23.8,89,21.8,0.00,990.8,14.7,11.0
2026-03-16T14:00,24.6,84,21.8,0.40,990.9,17.2,28.0
2026-03-16T15:00,24.5,88,22.3,0.90,991.0,16.8,20.0
2026-03-16T16:00,24.4,87,22.1,0.70,990.4,16.4,15.0
2026-03-16T17:00,23.5,96,22.7,1.10,989.5,16.7,11.0
2026-03-16T18:00,22.6,95,21.8,2.40,988.8,16.7,4.0
2026-03-16T19:00,22.6,96,22.0,1.30,987.9,15.3,19.0
2026-03-16T20:00,23.1,92,21.9,0.50,987.2,15.0,16.0
2026-03-16T21:00,23.2,94,22.1,0.20,987.3,13.8,17.0
2026-03-16T22:00,22.9,96,22.1,0.00,987.2,16.1,0.0
2026-03-16T23:00,22.8,96,22.1,0.00,987.7,15.2,0.0
2026-03-17T00:00,22.5,97,22.0,0.10,987.6,17.4,0.0
2026-03-17T01:00,22.6,97,22.1,0.10,987.6,14.3,0.0
2026-03-17T02:00,22.9,96,22.3,0.10,987.9,16.9,0.0
2026-03-17T03:00,22.6,97,22.1,0.60,988.0,18.6,0.0
2026-03-17T04:00,22.4,97,21.9,0.70,987.5,21.6,0.0
2026-03-17T05:00,22.1,97,21.6,12.30,987.3,20.1,0.0
2026-03-17T06:00,21.6,97,21.2,8.20,987.6,21.0,0.0
2026-03-17T07:00,21.7,96,21.0,1.10,987.6,17.1,0.0
2026-03-17T08:00,21.6,96,21.0,0.10,987.5,18.3,0.0
2026-03-17T09:00,21.5,96,21.0,0.00,987.6,17.2,0.0
2026-03-17T10:00,21.4,97,20.9,0.00,988.1,16.5,0.0
2026-03-17T11:00,22.0,96,21.3,0.20,988.7,19.3,32.0
2026-03-17T12:00,23.3,93,22.1,0.00,989.4,20.2,100.0
2026-03-17T13:00,24.3,91,22.7,0.70,989.4,18.0,154.0
2026-03-17T14:00,25.3,85,22.5,0.30,989.2,17.3,131.0
2026-03-17T15:00,27.1,76,22.5,0.10,989.0,18.2,192.0
2026-03-17T16:00,27.6,75,22.7,0.10,988.4,18.0,125.0
2026-03-17T17:00,28.5,74,23.5,0.10,987.7,18.2,445.0
2026-03-17T18:00,28.0,75,23.1,0.00,987.9,15.5,547.0
2026-03-17T19:00,28.5,73,23.1,0.10,987.3,10.0,468.0
2026-03-17T20:00,28.6,72,23.1,0.00,986.9,5.7,410.0
2026-03-17T21:00,28.4,73,23.0,0.00,987.3,5.9,205.0
2026-03-17T22:00,26.8,81,23.3,0.00,987.6,5.0,37.0
2026-03-17T23:00,25.8,85,23.0,0.00,988.3,5.9,0.0
2026-03-18T00:00,25.7,86,23.1,0.00,989.3,7.7,0.0
2026-03-18T01:00,25.2,88,23.0,0.00,990.3,11.2,0.0
2026-03-18T02:00,24.7,91,23.1,0.00,990.5,9.7,0.0
2026-03-18T03:00,24.1,93,23.0,0.00,990.4,12.1,0.0
2026-03-18T04:00,23.5,92,22.1,0.00,990.8,7.7,0.0
2026-03-18T05:00,23.2,94,22.1,0.00,990.2,6.0,0.0
2026-03-18T06:00,23.4,92,22.0,0.10,989.9,1.4,0.0
2026-03-18T07:00,22.9,94,21.9,0.00,990.1,3.3,0.0
2026-03-18T08:00,22.5,96,21.8,0.00,990.1,4.3,0.0
2026-03-18T09:00,22.5,96,21.9,0.00,990.6,5.4,0.0
2026-03-18T10:00,22.4,97,21.9,0.00,991.5,8.6,0.0
2026-03-18T11:00,23.5,95,22.6,0.00,992.1,7.7,56.0
2026-03-18T12:00,25.1,92,23.8,0.00,991.9,7.8,229.0
2026-03-18T13:00,27.0,84,24.1,0.00,991.7,7.9,445.0
2026-03-18T14:00,28.5,76,23.9,0.00,991.9,7.2,616.0
2026-03-18T15:00,29.6,67,22.7,0.00,992.0,6.4,738.0
2026-03-18T16:00,30.2,62,22.2,0.10,991.7,5.2,693.0
2026-03-18T17:00,30.6,62,22.5,0.00,991.2,5.5,651.0
2026-03-18T18:00,29.4,69,23.1,0.20,990.4,10.4,676.0
2026-03-18T19:00,29.0,69,22.8,0.60,990.0,12.5,299.0
2026-03-18T20:00,27.9,78,23.6,0.10,989.7,10.8,179.0
2026-03-18T21:00,28.2,76,23.5,0.00,989.4,11.6,128.0
2026-03-18T22:00,26.8,81,23.1,0.00,990.1,9.5,34.0
2026-03-18T23:00,26.1,82,22.8,0.00,990.3,14.1,0.0
2026-03-19T00:00,25.6,78,21.5,0.00,990.6,19.4,0.0
2026-03-19T01:00,24.8,79,20.9,0.00,991.5,16.5,0.0
2026-03-19T02:00,24.2,79,20.4,0.00,991.6,14.6,0.0
2026-03-19T03:00,23.5,82,20.2,0.00,991.6,13.2,0.0
2026-03-19T04:00,23.1,84,20.2,0.00,991.3,12.6,0.0
2026-03-19T05:00,22.8,86,20.2,0.00,990.7,13.3,0.0
2026-03-19T06:00,22.3,87,20.0,0.00,990.1,11.3,0.0
2026-03-19T07:00,21.7,90,20.0,0.00,989.4,9.8,0.0
2026-03-19T08:00,21.4,93,20.1,0.00,988.9,10.1,0.0
2026-03-19T09:00,21.2,93,20.1,0.00,988.8,10.2,0.0
2026-03-19T10:00,21.1,95,20.2,0.00,989.4,9.3,0.0
2026-03-19T11:00,22.5,92,21.1,0.00,989.9,9.5,63.0
2026-03-19T12:00,24.2,88,22.2,0.00,990.3,10.2,247.0
2026-03-19T13:00,25.9,84,23.0,0.00,990.8,8.8,451.0
2026-03-19T14:00,27.4,80,23.6,0.00,990.7,5.8,631.0
2026-03-19T15:00,29.0,72,23.3,0.00,990.5,3.4,734.0
2026-03-19T16:00,29.5,68,23.1,0.10,989.7,1.1,539.0
2026-03-19T17:00,30.0,65,22.7,0.10,989.1,2.9,658.0
2026-03-19T18:00,30.8,62,22.8,0.00,988.1,5.0,618.0
2026-03-19T19:00,31.0,61,22.6,0.00,987.2,5.2,555.0
2026-03-19T20:00,30.6,62,22.5,0.00,986.5,8.0,384.0
2026-03-19T21:00,29.5,71,23.7,0.00,986.3,7.9,199.0
2026-03-19T22:00,27.5,77,23.0,0.00,986.3,7.6,42.0
2026-03-19T23:00,26.0,81,22.4,0.00,986.4,5.9,0.0
2026-03-20T00:00,25.7,78,21.5,0.00,986.8,6.3,0.0
2026-03-20T01:00,25.6,77,21.2,0.00,987.1,6.2,0.0
2026-03-20T02:00,25.3,77,21.0,0.00,987.5,7.5,0.0
2026-03-20T03:00,25.2,78,21.0,0.00,987.7,8.7,0.0
2026-03-20T04:00,24.9,79,21.0,0.00,987.6,9.3,0.0
2026-03-20T05:00,24.5,80,20.9,0.00,987.5,9.8,0.0
2026-03-20T06:00,24.2,80,20.5,0.00,987.3,10.6,0.0
2026-03-20T07:00,23.5,83,20.5,0.00,986.9,9.7,0.0
2026-03-20T08:00,23.1,85,20.4,0.00,986.9,9.7,0.0
2026-03-20T09:00,22.8,86,20.2,0.00,987.1,9.8,0.0
2026-03-20T10:00,22.5,86,20.0,0.00,987.5,9.4,0.0
2026-03-20T11:00,23.8,84,20.9,0.00,988.2,11.0,63.0
2026-03-20T12:00,26.2,77,21.9,0.00,988.9,10.3,247.0
2026-03-20T13:00,28.2,71,22.5,0.00,989.3,9.8,453.0
2026-03-20T14:00,29.9,67,23.0,0.00,989.1,10.2,629.0
2026-03-20T15:00,31.4,62,23.2,0.00,988.6,10.5,754.0
2026-03-20T16:00,32.5,57,22.9,0.00,987.9,12.0,815.0
2026-03-20T17:00,32.8,52,21.6,0.00,987.1,13.6,698.0
2026-03-20T18:00,33.5,48,21.1,0.00,986.2,10.9,626.0
2026-03-20T19:00,33.0,50,21.2,0.00,985.3,11.6,510.0
2026-03-20T20:00,32.3,56,22.4,0.00,985.1,10.0,361.0
2026-03-20T21:00,30.9,66,23.8,0.00,984.6,6.8,185.0
2026-03-20T22:00,28.6,75,23.8,0.00,984.4,5.2,36.0
2026-03-20T23:00,27.5,77,23.0,0.00,984.8,6.5,0.0
2026-03-21T00:00,28.2,68,21.9,0.00,985.1,11.2,0.0
2026-03-21T01:00,28.3,69,22.0,0.00,985.7,10.7,0.0
2026-03-21T02:00,27.8,71,22.1,0.00,986.0,11.4,0.0
2026-03-21T03:00,27.2,73,22.0,0.00,986.1,11.8,0.0
2026-03-21T04:00,26.6,77,22.2,0.00,986.0,12.4,0.0
2026-03-21T05:00,26.1,80,22.4,0.00,985.9,11.7,0.0
2026-03-21T06:00,26.0,82,22.6,0.00,985.4,12.5,0.0
2026-03-21T07:00,25.9,82,22.5,0.00,985.3,12.4,0.0
2026-03-21T08:00,25.5,85,22.8,0.00,985.3,13.5,0.0
2026-03-21T09:00,25.4,84,22.4,0.00,985.7,11.5,0.0
2026-03-21T10:00,25.2,82,22.0,0.00,986.2,11.5,0.0
2026-03-21T11:00,26.1,81,22.6,0.00,987.1,13.3,58.0
2026-03-21T12:00,27.3,81,23.6,0.00,987.6,14.4,231.0
2026-03-21T13:00,29.6,74,24.5,0.00,987.9,18.6,405.0
2026-03-21T14:00,30.9,68,24.2,0.00,988.4,21.2,608.0
2026-03-21T15:00,30.7,69,24.4,0.70,988.2,20.7,726.0
2026-03-21T16:00,30.7,67,24.0,0.00,987.5,20.0,443.0
2026-03-21T17:00,30.5,70,24.4,0.60,986.8,24.0,603.0
2026-03-21T18:00,32.0,60,23.2,0.00,986.2,20.9,310.0
2026-03-21T19:00,31.1,63,23.2,0.00,986.2,15.9,301.0
2026-03-21T20:00,29.0,74,23.8,1.50,986.7,14.9,120.0
2026-03-21T21:00,24.6,92,23.3,5.60,987.2,10.9,0.0
2026-03-21T22:00,24.3,95,23.5,0.10,988.2,13.8,0.0
2026-03-21T23:00,24.0,96,23.5,0.00,988.6,11.8,0.0
